"","1_Exiqon_19715582_S01","1_Exiqon_19715583_S01","1_Exiqon_19715584_S01","1_Exiqon_19715585_S01","1_Exiqon_19715586_S01","1_Exiqon_19715588_S01","1_Exiqon_19715589_S01","1_Exiqon_19715590_S01","1_Exiqon_19715591_S01","1_Exiqon_19715592_S01","1_Exiqon_19715593_S01","1_Exiqon_19715594_S01","1_Exiqon_19715595_S01","1_Exiqon_19715597_S01","1_Exiqon_19715598_S01","1_Exiqon_19715599_S01","1_Exiqon_19715600_S01","1_Exiqon_19715602_S01","1_Exiqon_19715603_S01","1_Exiqon_19715607_S01","1_Exiqon_19715608_S01","1_Exiqon_19715609_S01","1_Exiqon_19715610_S01","1_Exiqon_19715611_S01","1_Exiqon_19715612_S01","1_Exiqon_19715613_S01","1_Exiqon_19715614_S01","1_Exiqon_19715615_S01","1_Exiqon_19715616_S01","1_Exiqon_19715617_S01","1_Exiqon_19715618_S01","1_Exiqon_19715619_S01","1_Exiqon_19715620_S01","1_Exiqon_19715621_S01","1_Exiqon_19715622_S01","1_Exiqon_19715625_S01"
"HIDDEN_42488",6.31537366110632,6.35912162420582,6.35607146568143,6.38705884384185,6.32860550660144,6.38024056310381,6.38516303576478,6.39797340893304,6.44505741921159,6.68019972636855,6.40068155800157,6.65699938041254,6.3848798077001,6.38146912877275,6.39947524548261,6.36779177495243,6.36958048121765,6.34396088328638,6.31728153771672,6.38778189590782,6.3677567199777,6.36494289802591,6.37325906943554,6.39455894538542,6.48827169576194,6.62404179574001,6.45663848793632,6.44405091532825,6.41591668301738,6.44778368638449,6.54800778832277,6.50139434296092,6.39065871513312,6.39992409298794,6.43353110914332,6.41539437568425
"HIDDEN_42489",6.31502496416914,6.32879559607269,6.37060134294706,6.35834247306483,6.35459993320954,6.37365156618305,6.40403432478746,6.43107043905605,6.42474486515642,6.44474038537285,6.39562394095483,6.36834665807339,6.36561811191434,6.44015425022913,6.36917071563212,6.37454327055812,6.3040635144158,6.38281017311696,6.33262681450606,6.41683575644869,6.38527645758657,6.3874165038163,6.40145055829277,6.40291571564082,6.45575778600984,6.65262429985052,6.36549715229463,6.44848103873787,6.47823008752768,6.44509914347366,6.54080390841396,6.47449551644869,6.44810286545814,6.42841447318246,6.39789421465959,6.40812790406919
"HIDDEN_42494",6.51363274860953,6.52217719492812,6.50953574638317,6.5243267631182,6.56297574362345,6.56874094381429,6.49690952737242,6.53484329970999,6.55181069888006,6.5866801208503,6.5145296222429,6.50208063567019,6.50348186515165,6.48188263978133,6.51498163323177,6.53126174368629,6.4914872195862,6.50718283725919,6.42172732715579,6.42880262409429,6.45070164836222,6.45697364685927,6.49128959720677,6.51791274089881,6.57253826454538,6.55570390255894,6.48684352474249,6.58362243516554,6.52195630902251,6.56803204227249,6.63138776022569,6.59369236459655,6.56854383511169,6.53666955665455,6.55330139225794,6.53462588312232
"HIDDEN_42499",6.56634446230774,6.60017359895674,6.58622903725682,6.59961946537979,6.62023429282768,6.60075591906691,6.55001042779998,6.60709688203349,6.63691926322235,6.63810563625518,6.56326671639618,6.54577410602675,6.54302003508946,6.54328337552564,6.56498083611801,6.57630570015211,6.5623982256708,6.4890092962395,6.48875004509217,6.52357906371923,6.49829029743485,6.52582763862296,6.52137941650271,6.570678081822,6.62131044431739,6.66636427701,6.54695850883735,6.65678033688114,6.65016654612085,6.60246511710662,6.69974622308568,6.61093685032174,6.58890907440172,6.56720404212163,6.61522046604125,6.58778831943411
"HIDDEN_42500",6.77563181189215,6.83974879899622,6.81228188922782,6.8484042537805,6.86444458775077,6.83769524262894,6.77270014520448,6.86407090698625,6.81670593651729,6.85164758129201,6.78838175085918,6.74899648959607,6.82102261753854,6.73711572497653,6.78746035444244,6.76372060644165,6.8014884857631,6.67945029809458,6.69226652173939,6.7161329110482,6.70054602056489,6.74052472221228,6.74550535261,6.77533267923938,6.80520078384522,6.95449403745438,6.81112150824685,6.88096144959369,6.88880784802001,6.86156479292645,7.03445965132796,6.8737159771148,6.81221008290304,6.82717113546943,6.84546531895627,6.84783556878797
"HIDDEN_42503",6.5255255945635,6.54871958752573,6.54878006474694,6.54203942721024,6.55566944187309,6.56146690982806,6.55510605820018,6.59024631366162,6.56917688505349,6.56855495178465,6.55618218475422,6.55616041758495,6.56447868681585,6.55081340395392,6.56871803857371,6.54940673010998,6.53644645457717,6.54582377252978,6.53651423475313,6.59809840543889,6.55252088133344,6.53651910825019,6.5802910290322,6.56811999708619,6.62893465050594,6.60447340892271,6.53275116648986,6.60101539161766,6.60341501735073,6.61844053405604,6.61365430041319,6.60500124395758,6.59803674537624,6.58506200797248,6.57806080938511,6.58597530794046
"HIDDEN_42511",6.27983294709915,6.29280931746846,6.32877331447303,6.338828967481,6.28962251024406,6.35528371908519,6.3433354883196,6.39319242852315,6.36927500588132,6.43086319063504,6.3658949982706,6.32038327045031,6.32570788108996,6.40667887977379,6.35738309018549,6.33692366912379,6.32054999680603,6.37407596446079,6.28256763814199,6.37996907833904,6.31471316405446,6.29482144696253,6.32750949872712,6.35796777432453,6.39416951466342,6.35022936303785,6.36862045560258,6.3769306316234,6.3162276793256,6.39852053635621,6.46154503114045,6.38953809938001,6.3440339717482,6.36469100480911,6.39678934379426,6.39481157132556
"HIDDEN_42512",6.8342309783981,6.84911354791614,6.86386342883259,6.83949797037853,6.87821962764804,6.83781931268599,6.86270053900187,6.81496949208495,6.87773080013987,6.80991832255264,6.85427270936843,6.87736430909486,6.99851359929692,6.86839016818495,6.88413207385772,6.86984393056119,6.85566424584941,6.85876173127347,6.83903181425865,6.83819774337956,6.87663052677365,6.87738265496246,6.82649791775774,6.84369640048209,6.9248714695227,7.16641438796777,6.88921162222633,6.91526649447552,6.9067628058438,6.91710279166947,7.08581610342226,6.99585080962922,6.89170944660134,6.90310772299295,6.89360831210294,6.87070832383967
"HIDDEN_42513",8.41062113483078,8.25329107979688,8.2280349159889,8.16555852174498,8.39370067923096,8.36411692203654,8.19058554271555,8.20166828185826,8.12433569373839,8.17345243191998,8.24500826320309,8.19524109510684,8.10241617108927,8.02631590615402,8.09843603124831,8.12267813282143,8.1191886867216,8.25366800014626,8.13514385901689,8.26185112808965,8.06538334620348,8.03215197138784,8.06660845538326,8.08066086321055,7.94965367122839,7.97352835581638,7.88787514128874,8.01409337812035,7.81700566338937,7.81008331175954,7.78932977156244,7.85769759235258,8.11584966606315,8.05859583297253,8.22235377970573,8.13905427083204
"HIDDEN_42518",7.05420260599541,6.95254127746589,6.97492034462396,6.95420486246111,7.08342969738448,7.03129863750507,6.98089557624641,6.98796445986897,6.97257115640471,7.04482402423601,7.00435546284278,7.00811443302554,7.06738125461767,6.89803768696302,6.98022044694181,6.97673808776371,6.9369513117107,6.873448046336,6.94118440983002,6.9142452124208,6.86534693730316,6.920002157135,7.02693044269214,6.91442276355632,6.97043036233987,6.93569374216763,6.94462883274578,6.94837653405972,6.89126339231922,6.88756924622328,7.02023018625348,6.87833965820872,6.97130904832014,6.93554149822858,6.98643336352725,7.02024565507076
"HIDDEN_42519",6.50411230272928,6.49697436945304,6.51825650257019,6.51992703611583,6.52821919906941,6.57019702833943,6.56550413854106,6.57751046497696,6.59338348606011,6.5753185296985,6.54716761277687,6.55947453578383,6.57748693546554,6.52783074157942,6.57180013909357,6.56371414842581,6.52911332964581,6.52133534366825,6.49569194097705,6.54342402911109,6.56419497352441,6.51336602565998,6.54208449564755,6.57470396434038,6.64200451340465,6.56039634432309,6.72974143831662,6.59646460259746,6.61994007091919,6.56525080779934,6.6500184930012,6.59758561356965,6.57109469610571,6.56051079064692,6.54108098918418,6.55954271257084
"HIDDEN_42531",7.64700515244257,7.70780038419585,7.18793338377681,7.56249893034558,8.02547381101416,7.98105757233162,7.80201534528922,7.54353326157456,7.54731615195157,8.16868778130714,7.71405387708599,8.03353571450889,7.87481991265686,7.36293466283246,7.68191280512276,7.58481189948931,8.02732930263721,7.56031981448354,7.72768010627214,7.31637575535641,7.32503565620978,7.45792260387381,7.67249231395824,7.77752722773213,7.64261722032951,7.30223338652907,7.9524336123297,7.67846863831879,7.33842074637082,7.28541616805095,7.59184716094093,7.29638261452703,7.45762605209505,7.65451887748907,7.66096235824626,8.16117640162395
"HIDDEN_42536",6.27110070811766,6.32417788445139,6.38143513976636,6.3565658164041,6.30120751748773,6.38548176025938,6.38232014312833,6.42658317496896,6.37184453354868,6.42089447966331,6.37816243918764,6.38904194790756,6.33766687313752,6.38589924781402,6.39405721046248,6.35304991455041,6.34550034602742,6.43572646920529,6.29557569577783,6.40220715480494,6.36919384545351,6.37772858645911,6.40705581654464,6.35975733528686,6.40765880861121,6.33165002304249,6.33257391029717,6.41338568190632,6.44016972659808,6.38798639244277,6.47770841232037,6.45520613593023,6.38966222041329,6.38767388693813,6.38436177491983,6.38443262261409
"HIDDEN_42539",10.5883036431087,10.2877406283556,10.3715328694883,10.1884917248784,10.8490333894331,10.462800855435,10.2360945748535,10.2867439036151,10.3396974394766,10.5541254363661,10.4916097382067,10.334193278483,10.3884507460599,9.92831472483524,10.317609119672,10.2973888648044,10.1565687307519,10.0351038142085,10.3084509689567,10.0096476931381,10.0603957996933,10.1885493851856,10.2506307922804,10.1997832715039,10.1527238779754,10.0964841558554,10.1611752698053,10.2095194086245,9.89107945464538,9.75905294725379,9.92792106867975,9.7768558276413,10.4374912224394,10.3316581219327,10.3439541018556,10.6150377544859
"HIDDEN_42540",9.31128764779758,8.90901174695203,8.65054110094682,8.85420873990635,9.70644600344904,9.30598424118509,9.00935082354908,8.93950757058797,9.26733334464592,9.54751820714678,9.27941960731495,9.11726389257908,8.8906206850289,8.57274554912324,8.91528151748698,8.85137760823404,8.890380011628,8.85590059691436,8.80326772198473,8.61371737631358,8.61438102297878,8.80219202790509,8.70317854707026,8.83521357360116,8.74214000557264,8.53131609902394,8.79373457257321,8.89555575520486,8.24881810875343,8.15650912720615,8.53968727004657,8.21935488333887,8.83229880968408,8.97958706002152,9.06279898405068,9.30228745777964
"HIDDEN_42544",6.4640323929576,6.48798916933427,6.48514083332349,6.55135517298514,6.490908656147,6.50857556913751,6.63030755157504,6.56997705472892,6.54143899188732,6.55874391997136,6.55758146886483,6.56983136571515,6.55592333138373,6.55127672573726,6.51298928651708,6.51327945831783,6.54119883135166,6.54168708694146,6.5014654001423,6.51291480798715,6.52528239578982,6.50359148377812,6.549522957283,6.53528807916463,6.59717104716511,6.51746978303802,6.53160335111334,6.56523820051169,6.56482077596998,6.58115546096265,6.64108518229184,6.58531429117622,6.53881341646494,6.53742762608025,6.53003468786908,6.52532700487769
"HIDDEN_42546",6.31537883236284,6.30333306581115,6.35744945302123,6.38535165033608,6.32559761491986,6.37662481195773,6.41591668214221,6.43529679185205,6.47007991919059,6.43452465959494,6.40089051437587,6.46408986955657,6.3325093461524,6.40551770758224,6.39601502910548,6.38660197231308,6.37396375707178,6.46428850342897,6.3163210353646,6.38926568420005,6.36126811793266,6.35201284317617,6.43359899028534,6.39835344396442,6.50757402221421,6.39378548714081,6.39036948153835,6.46485633184919,6.39885563849357,6.43637864506323,6.54747022490928,6.47389703341154,6.40393475846079,6.40405227602603,6.42573098011488,6.42388462409675
"HIDDEN_42550",7.57620869890398,7.6096419633019,7.57986553558507,7.55094277471653,7.53344317702635,7.55040928365081,7.59424623399578,7.54363719155293,7.45198550932396,7.57087225148795,7.57573433189513,7.57675349076228,7.57687578916576,7.54832667709815,7.58780208084018,7.57157517007419,7.5256087375784,7.51520657667647,7.49071939857068,7.52186009714846,7.52874285406301,7.58505776282696,7.54447970155649,7.57248075777187,7.55111574337632,7.53710440982728,7.5489277527993,7.53993873781863,7.51227379342596,7.54604390350515,7.56124285328968,7.57504821080959,7.52769223568465,7.54325502923319,7.51552137149822,7.50516058725706
"HIDDEN_42555",6.98552669486933,7.03583866389635,7.07714394098257,7.04045398054027,6.98034929514661,7.00026771005667,7.00922621969875,7.00126988332512,6.92646675209792,6.91341016742898,6.954902264586,7.02010244459908,7.11472336647173,7.05930124571792,7.05108075622516,6.99237239063985,7.03346046427879,7.00812097191187,6.99715342073403,7.00221235151707,7.02028350623112,7.03143243844052,7.00741489468527,7.012041186571,7.05025249643854,7.26390382757448,7.0001773662001,7.01502865139313,7.17613276261446,7.1692874685593,7.19070652118151,7.15684469193274,7.08103002319624,7.10579880123151,7.08372320985977,7.07965208918104
"HIDDEN_42558",6.31165496874557,6.31995274371271,6.38978134262961,6.36340210713063,6.39123214753553,6.48718199506162,6.48967352490147,6.43098428682453,6.43007422858831,6.44372904581037,6.40146569899539,6.5488726900049,6.33853844216182,6.48065360188075,6.41188367899447,6.35583953008546,6.39833452872472,6.32638910582046,6.33079313362475,6.352162960033,6.37310055301045,6.42538804748228,6.42635985452906,6.45725724033987,6.40717040067264,6.41978810032095,6.32818055458943,6.38126691221259,6.41143382158094,6.40517402717248,6.47584921458809,6.46438631827803,6.43999525257066,6.37154171116254,6.36346554488584,6.42506955138891
"HIDDEN_42565",6.2967319076321,6.31718049041597,6.37223376428324,6.42571281435465,6.33467961260282,6.41209506909521,6.40041352392109,6.43282387503101,6.41896977858263,6.41761775058085,6.3764075341049,6.43968375226282,6.32483535253167,6.37879018364139,6.38962150701074,6.42398708844722,6.38219117802548,6.26862576401364,6.2940452552877,6.35269412954527,6.3370744589659,6.32187253991367,6.34252733501742,6.38396649668931,6.44020394572499,6.49287734808683,6.38986165095321,6.4179261318384,6.42260867966698,6.50061472269388,6.53525669992768,6.50601800694183,6.41373999518893,6.39359389553808,6.40459220176586,6.44060402249186
"HIDDEN_42566",6.69515597225115,6.65737351562763,6.66195347351273,6.69200148134763,6.80653202341349,6.77031074758931,6.78305794351438,6.76527550471662,6.76636416002082,6.88471626654794,6.77390164783134,6.89944495982041,6.81741275806474,6.78164125191766,6.76352193573411,6.7336221213404,6.75135107333317,6.71392575048132,6.73627980714062,6.71150314916149,6.6912852331373,6.74096886393897,6.74519999554078,6.72174391456653,6.75837142963266,6.91046719336173,6.82687163748113,6.76120139709431,6.69902804634429,6.68487261345948,6.81477145746331,6.73442542790888,6.72856187304423,6.71996920635209,6.74819784073273,6.75181271759398
"HIDDEN_42568",6.36198686375436,6.37732845952086,6.40233108342562,6.43039902882847,6.42039682363472,6.46312250884984,6.47535289844017,6.47090707250643,6.45301725497301,6.52936382769131,6.46504808408828,6.56272573348596,6.42381840556978,6.4910827339377,6.4515502144998,6.47398273569303,6.40599746956604,6.42661326536143,6.38809743822616,6.43893554230115,6.41211271253757,6.44590102833176,6.46955373266849,6.4396123216803,6.47687652054566,6.45571520879364,6.42817124429003,6.47666812597874,6.47039396905936,6.4833995655196,6.54484714709845,6.48537373286214,6.46191561238244,6.49451313153783,6.45920274403908,6.46039630768087
"HIDDEN_42569",6.29577980561078,6.31176289791864,6.34925649640818,6.37615203687572,6.33555882086621,6.34717980150357,6.39677439582456,6.42034267684222,6.43130111935384,6.46558972160965,6.39076734781262,6.45604546174863,6.35564479143521,6.38238817609229,6.36996141792848,6.38025605020918,6.33303868679396,6.40460922610663,6.3401531062508,6.3569229832985,6.36367484253815,6.33227297909245,7.29431726055768,6.40550549502649,6.44154055039293,6.36872566930543,6.36686928030905,6.43272911544662,6.40717978463803,6.40721687224488,6.51587453362662,6.46722477113768,6.38945251653037,6.38855730626458,6.39793931902765,6.44043435414681
"HIDDEN_42574",6.65206710807596,6.56990501011297,6.59207038997014,6.55552664271728,6.71105784075992,6.6500146479283,6.67181918494503,6.61113920674588,6.61829597433022,6.62047005482073,6.65437780901395,6.61528621268631,6.67891479799119,6.62587905806563,6.63458708354392,6.63691774611119,6.58053123346072,6.59225880559425,6.58556584661915,6.59631016568873,6.59397551993812,6.60950900118725,6.63951090301171,6.64359710826319,6.65819604616699,6.71707248844583,6.57634074390466,6.6049958515239,6.65477755566165,6.62294873749663,6.73756657929567,6.64144206413715,6.63431557425316,6.61954952985124,6.62694601505739,6.66150776091009
"HIDDEN_42578",6.235200038376,6.3458208662856,6.27388855348894,6.3376303047914,6.29831438187085,6.30366106264938,6.41188944343109,6.3307788053065,6.39036046864363,6.40368056022971,6.31448433946207,6.42427978228308,6.36957048112605,6.38561852464924,6.42336832672419,6.36073373747018,6.40179084680067,6.3990450126266,6.32569453185701,6.35619698921838,6.37065493337498,6.3207815496694,6.50127974822526,6.37672433912125,6.4432194378501,6.38602664758433,6.39426119402184,6.39749239146411,6.41087504538356,6.38283981641972,6.46386245133769,6.44563196614565,6.34597767710744,6.34086555979377,6.40251840372725,6.41600482283038
"HIDDEN_42579",6.32487037997548,6.35920662653821,6.37971761513455,6.37548426812507,6.36686935853906,6.40079848925666,6.42460201694072,6.45523500157661,6.4767364836377,6.47935169960937,6.41619031715482,6.37806340243139,6.38890709803773,6.40092554376422,6.44202436618283,6.42061104032581,6.38389986508813,6.38015337112204,6.35018473277412,6.41279049492986,6.40854286082859,6.3791277022558,6.40168275567582,6.43449683596112,6.47816580044037,6.55120740231907,6.4105512900315,6.45795879888637,6.42174806773745,6.48063057606212,6.54720646264143,6.50776631126242,6.40817047375631,6.44919118879011,6.43287173922438,6.44092304301649
"HIDDEN_42585",7.69786293628337,7.6258328383478,7.52830327752471,7.58020583050875,7.64055939204716,7.59527164219078,7.6276642426265,7.56320054229144,7.43682685963198,7.62951902017823,7.57327947534911,7.56794198282263,7.63260623918095,7.56277029125547,7.54623616506253,7.58396952847227,7.59613495211567,7.56067730637481,7.54407975334334,7.55260460340785,7.55976709140898,7.59118939386536,7.60853856128955,7.60362655622077,7.52625514229241,7.48868155929101,7.54175816756527,7.53003657912639,7.51360013437025,7.53577718970088,7.55150614575276,7.60246225251152,7.5658768381663,7.54551095274802,7.61410590613649,7.59248363692723
